date,spx,nky,ukx,as51
1987-02-23,282.380005,19941,1939.699951,1606.300049
1987-02-24,282.880005,20076,1946.800049,1597.900024
1987-02-25,284,20186,1973.099976,1584
1987-02-26,282.959991,20454,1980.199951,1593
1987-02-27,284.200012,20422,1979.199951,1614.099976
1987-03-02,283,20934,1983.099976,1622.900024
1987-03-03,284.119995,20971,1998.300049,1615.599976
1987-03-04,288.619995,21032,2002.699951,1624.300049
1987-03-05,290.519989,21176,2002.800049,1636.5
1987-03-06,290.660004,21106,1998.199951,1646.599976
1987-03-09,288.299988,21166,1973.699951,1652
1987-03-10,290.859985,21214,1987.699951,1635.300049
1987-03-11,290.309998,21313,1979.400024,1634.199951
1987-03-12,291.220001,21470,1989.699951,1625.699951
1987-03-13,289.890015,21498,2000,1636.300049
1987-03-16,288.230011,21415,1991.800049,1629.099976
1987-03-17,292.470001,21515,2006.300049,1629.400024
1987-03-18,292.779999,21705,2006.599976,1639.199951
1987-03-19,294.079987,21644,1991,1648.599976
1987-03-20,298.170013,21658,2017.5,1652.199951
1987-03-23,301.160004,21588,2033,1656.800049
1987-03-24,301.640015,21435,2056.199951,1663.800049
1987-03-25,300.380005,21473,2042.900024,1679
1987-03-26,300.929993,21559,2037.800049,1690.099976
1987-03-27,296.130005,22027,2048.600098,1690.900024
1987-03-30,289.200012,21628,2002.5,1711.5
1987-03-31,291.700012,21567,1997.599976,1689.900024
1987-04-01,292.380005,22040,1973.099976,1691.099976
1987-04-02,293.630005,22368,1987.699951,1696.800049
1987-04-03,300.410004,22411,1965.099976,1721.5
1987-04-06,301.950012,22586,1989.599976,1746.400024
1987-04-07,296.690002,22785,1987,1755.099976
1987-04-08,297.26001,22913,1976.699951,1758.5
1987-04-09,292.859985,22922,1962.800049,1771.199951
1987-04-10,292.48999,23217,1936.699951,1787.400024
1987-04-13,285.619995,22920,1917.099976,1799.699951
1987-04-14,279.160004,23524,1908.900024,1777.199951
1987-04-15,284.440002,23511,1922.199951,1764.800049
1987-04-16,286.910004,23868,1949.400024,1763.5
1987-04-20,286.089996,23895,1949.400024,1763.5
1987-04-21,293.070007,23886,1940.199951,1763.300049
1987-04-22,287.190002,24098,1955.699951,1754.699951
1987-04-23,286.820007,24025,1968.300049,1743.300049
1987-04-24,281.519989,24006,2001.5,1776.699951
1987-04-27,281.829987,23072,1986.599976,1799.900024
1987-04-28,282.51001,22890,2022.099976,1749.300049
1987-04-29,284.570007,22890,2038.599976,1756.800049
1987-04-30,288.359985,23275,2050.5,1749.599976
1987-05-01,288.029999,23681,2068.5,1753.300049
1987-05-04,289.359985,23681,2068.5,1765.400024
1987-05-05,295.339996,23681,2065.100098,1790.599976
1987-05-06,295.470001,23919,2086.5,1796
1987-05-07,294.709991,24208,2077.899902,1823.300049
1987-05-08,293.369995,24589,2126.5,1827.099976
1987-05-11,291.570007,24608,2163.300049,1820.599976
1987-05-12,293.299988,24536,2143.300049,1843.699951
1987-05-13,293.980011,24363,2163.399902,1849.199951
1987-05-14,294.23999,24651,2180,1848.5
1987-05-15,287.429993,24729,2189.699951,1848.5
1987-05-18,286.649994,24299,2192.100098,1859.300049
1987-05-19,279.619995,24078,2214.300049,1838.699951
1987-05-20,278.209991,23420,2174,1854.599976
1987-05-21,280.170013,23754,2153.699951,1842.900024
1987-05-22,282.160004,24157,2167.5,1826.099976
1987-05-26,289.109985,24581,2153.399902,1803
1987-05-27,288.730011,24540,2145.699951,1756.699951
1987-05-28,290.76001,24434,2157.399902,1744.599976
1987-05-29,290.100006,24772,2203,1770.800049
1987-06-01,289.829987,24993,2228.199951,1776.199951
1987-06-02,288.459991,24903,2219.600098,1758.300049
1987-06-03,293.470001,25049,2235.399902,1776.199951
1987-06-04,295.089996,25366,2214.199951,1772.400024
1987-06-05,293.450012,25271,2228.800049,1777.900024
1987-06-08,296.720001,25524,2228.399902,1777.900024
1987-06-09,297.279999,25380,2265.199951,1781.5
1987-06-10,297.470001,25739,2256.100098,1788.400024
1987-06-11,298.730011,25891,2249.300049,1803.599976
1987-06-12,301.619995,25894,2289.5,1827.800049
1987-06-15,303.140015,25756,2307.600098,1818.400024
1987-06-16,304.76001,25739,2309,1807.900024
1987-06-17,304.809998,25929,2320.399902,1802.800049
1987-06-18,305.690002,25751,2293.199951,1798.300049
1987-06-19,306.970001,25288,2266.100098,1798.099976
1987-06-22,309.649994,24640,2244.600098,1774.099976
1987-06-23,308.429993,24795,2265.5,1742
1987-06-24,306.859985,24893,2284,1739.5
1987-06-25,308.959991,25031,2277.199951,1742.900024
1987-06-26,307.160004,25050,2291.300049,1748.199951
1987-06-29,307.899994,24509,2289.300049,1761.900024
1987-06-30,304,24176,2284.100098,1765.800049
1987-07-01,302.940002,24252,2269.800049,1774
1987-07-02,305.630005,24636,2297.399902,1800
1987-07-06,304.920013,23871,2351.899902,1833.400024
1987-07-07,307.399994,23816,2365.399902,1862.800049
1987-07-08,308.290009,23472,2356.899902,1883.5
1987-07-09,307.519989,23756,2371,1898.599976
1987-07-10,308.369995,24103,2382,1915.199951
1987-07-13,307.630005,24118,2386.600098,1930.699951
1987-07-14,310.679993,23932,2403,1927
1987-07-15,310.420013,23970,2419.199951,1934.199951
1987-07-16,312.700012,24004,2443.399902,1960
1987-07-17,314.589996,23983,2428.699951,1975.400024
1987-07-20,311.390015,23329,2400.699951,1977.699951
1987-07-21,308.549988,23078,2390.5,1973.300049
1987-07-22,308.470001,22703,2344.5,1961.5
1987-07-23,307.809998,23037,2340.199951,1984.900024
1987-07-24,309.269989,23943,2346.899902,1998
1987-07-27,310.649994,24105,2333.899902,1998.099976
1987-07-28,312.329987,24386,2359.899902,1981
1987-07-29,315.649994,24427,2383.100098,1999.900024
1987-07-30,318.049988,24510,2370.5,2022.400024
1987-07-31,318.660004,24488,2360.899902,2030.199951
1987-08-03,317.570007,24484,2334.300049,2060.600098
1987-08-04,316.230011,24173,2307.800049,2087.800049
1987-08-05,318.450012,24297,2317.399902,2088.100098
1987-08-06,322.089996,24658,2261.399902,2083.399902
1987-08-07,323,24801,2226.199951,2083.800049
1987-08-10,328,25120,2242.199951,2079.300049
1987-08-11,333.329987,25283,2275.399902,2084.199951
1987-08-12,332.390015,25560,2286.100098,2095.899902
1987-08-13,334.649994,25576,2290.100098,2104.600098
1987-08-14,333.98999,25494,2295.399902,2114.5
1987-08-17,334.109985,25379,2295.399902,2110.399902
1987-08-18,329.25,25344,2224.800049,2108.5
1987-08-19,329.829987,25232,2197.600098,2103
1987-08-20,334.839996,25397,2185.300049,2085.100098
1987-08-21,335.899994,25559,2205.800049,2087.100098
1987-08-24,333.329987,25754,2225.100098,2085.600098
1987-08-25,336.769989,25643,2248.100098,2102.5
1987-08-26,334.570007,25876,2249.600098,2120.699951
1987-08-27,331.380005,25969,2245.800049,2155.5
1987-08-28,327.040009,25975,2249.699951,2163.100098
1987-08-31,329.799988,26029,2249.699951,2150
1987-09-01,323.399994,26118,2272.800049,2157.699951
1987-09-02,321.679993,25947,2249.5,2176.899902
1987-09-03,320.209991,25650,2268.100098,2203.699951
1987-09-04,316.700012,25744,2274.899902,2194.899902
1987-09-08,313.559998,25204,2275,2207.800049
1987-09-09,313.920013,24938,2249.100098,2188.5
1987-09-10,317.130005,24795,2253.199951,2185
1987-09-11,321.980011,24828,2261.199951,2206.699951
1987-09-14,323.079987,24954,2271.800049,2206
1987-09-15,317.73999,24954,2264.5,2230.600098
1987-09-16,314.859985,24968,2279.800049,2274.5
1987-09-17,314.929993,24855,2304.5,2283.899902
1987-09-18,314.859985,24845,2328.300049,2305.399902
1987-09-21,310.540009,24912,2334.800049,2305.899902
1987-09-22,319.5,24866,2336.199951,2291.699951
1987-09-23,321.190002,24866,2352.399902,2271
1987-09-24,319.720001,24945,2313.399902,2277.600098
1987-09-25,320.160004,25096,2342.600098,2282.5
1987-09-28,323.200012,25837,2368.100098,2274.399902
1987-09-29,321.690002,25998,2368.300049,2262.800049
1987-09-30,321.829987,26011,2366,2247.600098
1987-10-01,327.329987,25722,2373.800049,2247.600098
1987-10-02,328.070007,25862,2382.199951,2247.600098
1987-10-05,328.079987,26018,2385.800049,2247.600098
1987-10-06,319.220001,26089,2367.899902,2247
1987-10-07,318.540009,25952,2359.800049,2217.300049
1987-10-08,314.160004,26287,2375.5,2223
1987-10-09,311.070007,26339,2366.5,2220.5
1987-10-12,309.390015,26285,2338.5,2185
1987-10-13,314.519989,26401,2350.199951,2167.300049
1987-10-14,305.230011,26646,2322.899902,2184.899902
1987-10-15,298.079987,26428,2301.899902,2146.399902
1987-10-16,282.700012,26367,2301.899902,2144.899902
1987-10-19,224.839996,25747,2052.300049,2065.399902
1987-10-20,236.830002,21910,1801.599976,1549.900024
1987-10-21,258.380005,21910,1943.800049,1568.599976
1987-10-22,248.25,24404,1833.199951,1628.900024
1987-10-23,248.220001,23201,1795.199951,1513.900024
1987-10-26,227.669998,22203,1684.099976,1415
1987-10-27,233.190002,22835,1703.900024,1316.300049
1987-10-28,233.279999,22578,1658.400024,1389.599976
1987-10-29,244.770004,22034,1682,1283.800049
1987-10-30,251.789993,22765,1749.800049,1295.199951
1987-11-02,255.75,23359,1723.699951,1360.900024
1987-11-03,250.820007,23359,1653.900024,1364.599976
1987-11-04,248.960007,23061,1608.099976,1290.099976
1987-11-05,254.479996,22630,1638.800049,1250.5
1987-11-06,250.410004,22795,1620.800049,1238
1987-11-09,243.169998,22418,1565.199951,1252
1987-11-10,239,21686,1573.5,1203.900024
1987-11-11,241.899994,21037,1639.300049,1151
1987-11-12,248.520004,21547,1702.5,1205.900024
1987-11-13,245.639999,22448,1678.300049,1275.900024
1987-11-16,246.759995,22615,1684.800049,1292.300049
1987-11-17,243.039993,22344,1660.099976,1296.900024
1987-11-18,245.550003,22734,1663.699951,1284
1987-11-19,240.050003,22669,1639.099976,1283.699951
1987-11-20,242,22706,1633,1255.900024
1987-11-23,242.990005,22706,1657.699951,1249.5
1987-11-24,246.389999,22856,1689.099976,1266.099976
1987-11-25,244.100006,23220,1664.099976,1297.300049
1987-11-27,240.339996,23269,1651.599976,1321.900024
1987-11-30,230.300003,22687,1579.900024,1328.699951
1987-12-01,232,22833,1578.5,1328.699951
1987-12-02,233.449997,22915,1590.300049,1307.199951
1987-12-03,225.210007,22808,1588.400024,1286.300049
1987-12-04,223.919998,22603,1582.699951,1247.199951
1987-12-07,228.759995,22587,1598,1231.699951
1987-12-08,234.910004,22948,1624.400024,1219.400024
1987-12-09,238.889999,22886,1639.300049,1237.900024
1987-12-10,233.570007,23281,1619.599976,1236.599976
1987-12-11,235.320007,23036,1651.599976,1219.400024
1987-12-14,242.190002,22926,1652.599976,1222.400024
1987-12-15,242.809998,22847,1670,1248.699951
1987-12-16,248.080002,22819,1689.800049,1243.099976
1987-12-17,242.979996,22900,1706.199951,1250.599976
1987-12-18,249.160004,22827,1717,1239.800049
1987-12-21,249.539993,22957,1750.199951,1250.300049
1987-12-22,249.949997,22741,1747.400024,1267.800049
1987-12-23,253.160004,22694,1771.400024,1287.5
1987-12-24,252.029999,22543,1791.099976,1313.099976
1987-12-28,245.570007,21564,1791.099976,1313.099976
1987-12-29,244.589996,21564,1730.300049,1304.800049
1987-12-30,247.860001,21564,1759.800049,1298.699951
1987-12-31,247.080002,21564,1713.900024,1320
1988-01-04,255.940002,21217,1713.900024,1297.400024
1988-01-05,258.630005,21575,1789.599976,1309.300049
1988-01-06,258.890015,22791,1787.099976,1321.900024
1988-01-07,261.070007,22792,1787.199951,1316.599976
1988-01-08,243.399994,22873,1773.400024,1309.5
1988-01-11,247.490005,22578,1760.199951,1266.199951
1988-01-12,245.419998,22625,1739.199951,1285.199951
1988-01-13,245.809998,22325,1733.400024,1272.800049
1988-01-14,245.880005,22604,1743.400024,1264.099976
1988-01-15,252.050003,22604,1786.699951,1277.5
1988-01-18,251.880005,22910,1790,1293.300049
1988-01-19,249.320007,22898,1768,1298.699951
1988-01-20,242.630005,22843,1752.800049,1295.300049
1988-01-21,243.139999,22710,1747.199951,1276.599976
1988-01-22,246.5,22877,1770.900024,1277.5
1988-01-25,252.169998,23318,1762.199951,1277.5
1988-01-26,249.570007,23499,1767.300049,1277.5
1988-01-27,249.380005,23336,1765.199951,1269.5
1988-01-28,253.289993,23587,1783.900024,1253
1988-01-29,257.070007,23622,1790.800049,1257.099976
1988-02-01,255.039993,23732,1776.900024,1238.300049
1988-02-02,255.570007,23672,1774.400024,1240.599976
1988-02-03,252.210007,23595,1766.300049,1248.5
1988-02-04,252.210007,23709,1766.900024,1223.099976
1988-02-05,250.960007,23651,1737.800049,1219.699951
1988-02-08,249.100006,23772,1694.5,1203.199951
1988-02-09,251.720001,23662,1707.199951,1180.300049
1988-02-10,256.660004,23772,1718.5,1170.699951
1988-02-11,255.949997,23772,1729.800049,1195.199951
1988-02-12,257.630005,23982,1734,1199.400024
1988-02-16,259.829987,24346,1734.900024,1214.900024
1988-02-17,259.209991,24430,1748.099976,1232.099976
1988-02-18,257.910004,24675,1736.099976,1243.599976
1988-02-19,261.609985,24773,1729.800049,1243.199951
1988-02-22,265.640015,24847,1747.199951,1250.699951
1988-02-23,265.019989,24949,1757.900024,1263.199951
1988-02-24,264.429993,24969,1760.099976,1257.900024
1988-02-25,261.579987,25101,1782.400024,1244.800049
1988-02-26,262.459991,25165,1766.5,1240.900024
1988-02-29,267.820007,25243,1768.800049,1250.699951
1988-03-01,267.220001,25436,1781.900024,1273.900024
1988-03-02,267.980011,25683,1808.699951,1285.900024
1988-03-03,267.880005,25596,1813.300049,1293.400024
1988-03-04,267.299988,25616,1834.5,1298.5
1988-03-07,267.380005,25617,1818.199951,1324.400024
1988-03-08,269.429993,25466,1815,1316.400024
1988-03-09,269.059998,25605,1815.300049,1341
1988-03-10,263.839996,25618,1834.599976,1359.199951
1988-03-11,264.940002,25544,1811.599976,1354.300049
1988-03-14,266.369995,25434,1819.5,1362
1988-03-15,266.130005,25476,1836.5,1359.099976
1988-03-16,268.649994,25704,1825.699951,1357.699951
1988-03-17,271.220001,25872,1828.099976,1382.5
1988-03-18,271.119995,25966,1855.5,1414
1988-03-21,268.73999,25966,1841.099976,1432.599976
1988-03-22,268.839996,25843,1835.400024,1420.800049
1988-03-23,268.910004,25895,1832.199951,1427.199951
1988-03-24,263.350006,25781,1782.699951,1450.300049
1988-03-25,258.51001,25627,1767.900024,1425.099976
1988-03-28,258.059998,25623,1746.5,1380.800049
1988-03-29,260.070007,25953,1765.099976,1396
1988-03-30,258.070007,26320,1756.900024,1416.5
1988-03-31,258.890015,26260,1742.5,1415.599976
1988-04-04,256.089996,26335,1742.5,1415.599976
1988-04-05,258.51001,26315,1737.599976,1412.5
1988-04-06,265.48999,26511,1745,1407.599976
1988-04-07,266.160004,26769,1761,1412.699951
1988-04-08,269.429993,26749,1779.699951,1424.599976
1988-04-11,270.160004,26925,1810.5,1453.800049
1988-04-12,271.369995,26931,1805.300049,1447.900024
1988-04-13,271.579987,26986,1810.400024,1462.599976
1988-04-14,259.75,27111,1787.199951,1467.599976
1988-04-15,259.769989,26894,1778.599976,1436.900024
1988-04-18,259.209991,26671,1787.800049,1450.900024
1988-04-19,257.920013,26657,1798.900024,1452.400024
1988-04-20,256.130005,26864,1786.800049,1430.099976
1988-04-21,256.420013,26828,1791.900024,1439.099976
1988-04-22,260.140015,26837,1771.599976,1436.599976
1988-04-25,262.51001,27213,1777.599976,1436.599976
1988-04-26,263.929993,27247,1800.800049,1440.900024
1988-04-27,263.799988,27192,1806.300049,1443.300049
1988-04-28,262.609985,27434,1804.400024,1449.900024
1988-04-29,261.329987,27434,1802.199951,1457.199951
1988-05-02,261.559998,27670,1802.199951,1456
1988-05-03,263,27670,1807.199951,1445.099976
1988-05-04,260.320007,27670,1794.699951,1443.300049
1988-05-05,258.790009,27670,1789.5,1426.300049
1988-05-06,257.480011,27534,1801.099976,1423.400024
1988-05-09,256.540009,27264,1794.900024,1410.800049
1988-05-10,257.619995,27412,1792.599976,1399.900024
1988-05-11,253.309998,27161,1756.800049,1406.300049
1988-05-12,253.850006,27213,1772.300049,1389.099976
1988-05-13,256.779999,27468,1781.800049,1403.099976
1988-05-16,258.709991,27760,1776.599976,1425.300049
1988-05-17,255.389999,27820,1789.199951,1438.699951
1988-05-18,251.350006,27768,1777.599976,1453.400024
1988-05-19,252.570007,27373,1760.599976,1442.800049
1988-05-20,253.020004,27394,1770.199951,1456.199951
1988-05-23,250.830002,27250,1761.300049,1461.5
1988-05-24,253.509995,27313,1782.900024,1470
1988-05-25,253.759995,27444,1787.900024,1490.5
1988-05-26,254.630005,27428,1785.300049,1513.800049
1988-05-27,253.419998,27290,1783.699951,1539
1988-05-31,262.160004,27417,1784.5,1566.900024
1988-06-01,266.690002,27704,1805.699951,1586.099976
1988-06-02,265.329987,27869,1810.300049,1564.099976
1988-06-03,266.450012,27822,1819.199951,1581.699951
1988-06-06,267.049988,27996,1832.699951,1598.400024
1988-06-07,265.170013,27967,1820.199951,1595.199951
1988-06-08,271.519989,27913,1828.199951,1591.300049
1988-06-09,270.200012,28072,1841.5,1590.400024
1988-06-10,271.26001,27920,1849.800049,1586.599976
1988-06-13,271.429993,28038,1838.800049,1586.599976
1988-06-14,274.299988,28062,1866.199951,1569.5
1988-06-15,274.450012,28094,1869.300049,1587.5
1988-06-16,269.769989,28147,1861.900024,1599.5
1988-06-17,270.679993,28342,1850.099976,1600.5
1988-06-20,268.940002,28139,1844,1618.199951
1988-06-21,271.670013,27926,1860.099976,1602
1988-06-22,275.660004,27861,1879.300049,1612.900024
1988-06-23,274.820007,27733,1878.900024,1600.800049
1988-06-24,273.779999,27750,1871.300049,1574.400024
1988-06-27,269.059998,27435,1841.5,1567.199951
1988-06-28,272.309998,27398,1856.900024,1544.599976
1988-06-29,270.980011,27607,1855.099976,1560.800049
1988-06-30,273.5,27769,1857.599976,1554.900024
1988-07-01,271.779999,27504,1858.199951,1558.900024
1988-07-05,275.809998,27577,1854.800049,1572.300049
1988-07-06,272.019989,27767,1870,1589.699951
1988-07-07,271.779999,27728,1855.5,1599.800049
1988-07-08,270.019989,27917,1877.199951,1612.599976
1988-07-11,270.549988,27986,1876.800049,1629.099976
1988-07-12,267.850006,28100,1858.5,1625.900024
1988-07-13,269.320007,28020,1871.300049,1620.400024
1988-07-14,270.26001,28084,1863.300049,1616.199951
1988-07-15,272.049988,27914,1861.5,1623.599976
1988-07-18,270.51001,27662,1849.300049,1642.5
1988-07-19,268.470001,27149,1844.800049,1623.400024
1988-07-20,270,27554,1867.199951,1622
1988-07-21,266.660004,27676,1864.400024,1633.199951
