"Index","Mkt.RF","SMB","HML","RF","RFJ","JPY.r","Mkt.RFJ","SMBJ","HMLJ"
"2020-11-30",0.1092,-0.0472,-0.0463,0.0001,-0.000107563611807859,0.00153286070128389,0.107709763726596,-0.0471277597092022,-0.0462291371723742
"2020-12-31",0.0399,-0.02,0.0313,0.0001,-0.0000992207949763735,0.0115321252059308,0.0282425432705464,-0.019771986970684,0.0309431596091205
"2021-01-31",-0.0123,-0.0052,0.0168,0,-0.0000983865554056162,-0.0138570336391439,0.00167729924074345,-0.00527306909584262,0.0170360693865685
"2021-02-28",0.0114,-0.0251,0.066,0,-0.000097552323490957,-0.018754688672168,0.0308285920788425,-0.0255797400611621,0.0672614678899082
"2021-03-31",0.0133,0.0074,0.0553,0,-0.000107563611807859,-0.0358918723442727,0.0511307537843512,0.00767548762190548,0.0573587115528882
"2021-04-30",-0.0158,0.0007,-0.0101,0,-0.0000992207949763735,0.0117076740144517,-0.0270901291733809,0.000691899466594341,-0.00998312087514691
"2021-05-31",0.0086,-0.022,0.0245,0,-0.0000992207949763735,-0.0045524902121461,0.0133118614242638,-0.0221006128235617,0.0246120460989664
"2021-06-30",0.0005,0.0207,-0.0335,0,-0.0000908787437792213,-0.0109860423232777,0.0117045088994743,0.0209299371756351,-0.0338721205499408
"2021-07-31",-0.0109,0.007,0.0354,0,-0.000106729295667018,0.0123062898814947,-0.0228174490023967,0.00691490319675822,0.0349696533093201
"2021-08-31",0.0286,-0.0046,-0.0297,0,-0.000107563611807859,-0.00318037255792814,0.0319893320712424,-0.00461467639015497,-0.0297947584320875
"2021-09-30",0.0289,-0.0157,0.0166,0,-0.0000908787437792213,-0.0130044843049327,0.0425474893753102,-0.0159068605179464,0.0168187187641981
"2021-10-31",-0.0382,-0.0054,-0.0068,0,-0.0000908787437792213,-0.022187143734105,-0.016285318565638,-0.00552252914798206,-0.00695429596412556
"2021-11-30",-0.0292,-0.0165,-0.0257,0,-0.000108397935606575,0.00715421303656583,-0.0359875768078818,-0.0163827940015785,-0.0255174427782163
"2021-12-31",0.0127,-0.0087,0.0628,0.0001,-0.0000741969376999441,-0.0169314925761918,0.0303177581459669,-0.00884984101748808,0.0638816110227875
"2022-01-31",-0.0514,-0.0524,0.1458,0,-0.0000666911236122392,-0.000433952438812502,-0.0509214828800347,-0.052422748979769,0.145863297733785
"2022-02-28",-0.003,0.0196,0.0219,0,-0.0000583520569852336,0.00095560767961067,-0.00389347922230643,0.0195812879708384,0.021879092171498
"2022-03-31",-0.0167,-0.0129,-0.0352,0,-0.0000625214946752273,-0.0521245059288536,0.0374350521175575,-0.0136093823299453,-0.0371356789158196
"2022-04-30",-0.0847,-0.0106,0.0432,0,-0.000070860943814588,-0.0646950092421442,-0.021317874234051,-0.0113332015810277,0.0461881422924901
"2022-05-31",0.0126,-0.0002,0.0081,0.0003,-0.000070860943814588,0.010192173033533,0.00275136772138695,-0.00019798213185459,0.00801827634011091
